time_s,q_in,cod_true,cod_slow_measure,true_oxygen_load,rf_predicted_load,do_cascade,do_conventional_ff,do_rf_ff,air_sp_cascade,air_sp_conventional_ff,air_sp_rf_ff,blower_u_cascade,blower_u_conventional_ff,blower_u_rf_ff
2028.0,1.200000,1.400000,1.399604,0.951253,0.903094,2.003759,2.024982,2.006549,0.738168,0.739834,0.737505,0.738091,0.739628,0.737497
2028.5,1.200000,1.400000,1.399606,0.951254,0.903094,2.003755,2.024941,2.006528,0.738165,0.739827,0.737505,0.738088,0.739621,0.737497
2029.0,1.200000,1.400000,1.399608,0.951255,0.903150,2.003751,2.024900,2.006507,0.738163,0.739819,0.737519,0.738086,0.739614,0.737560
2029.5,1.200000,1.400000,1.399609,0.951257,0.903204,2.003746,2.024858,2.006485,0.738160,0.739812,0.737533,0.738083,0.739607,0.737615
2030.0,1.200000,1.400000,1.399611,0.951258,0.903256,2.003742,2.024817,2.006464,0.738157,0.739804,0.737546,0.738081,0.739600,0.737664
2030.5,1.200000,1.400000,1.399612,0.951259,0.903305,2.003738,2.024776,2.006443,0.738154,0.739797,0.737559,0.738079,0.739593,0.737707
2031.0,1.200000,1.400000,1.399614,0.951260,0.903353,2.003733,2.024735,2.006422,0.738152,0.739789,0.737571,0.738076,0.739586,0.737745
2031.5,1.200000,1.400000,1.399616,0.951261,0.903398,2.003729,2.024693,2.006401,0.738149,0.739782,0.737582,0.738074,0.739580,0.737777
2032.0,1.200000,1.400000,1.399617,0.951263,0.903442,2.003724,2.024652,2.006380,0.738146,0.739774,0.737593,0.738071,0.739573,0.737806
2032.5,1.200000,1.400000,1.399619,0.951264,0.903484,2.003720,2.024611,2.006359,0.738143,0.739767,0.737604,0.738069,0.739566,0.737830
2033.0,1.200000,1.400000,1.399620,0.951265,0.903524,2.003715,2.024570,2.006338,0.738141,0.739759,0.737614,0.738067,0.739559,0.737850
2033.5,1.200000,1.400000,1.399622,0.951266,0.903562,2.003711,2.024529,2.006317,0.738138,0.739752,0.737624,0.738064,0.739552,0.737868
2034.0,1.200000,1.400000,1.399624,0.951268,0.903599,2.003706,2.024488,2.006297,0.738135,0.739744,0.737633,0.738062,0.739545,0.737882
2034.5,1.200000,1.400000,1.399625,0.951269,0.903634,2.003702,2.024446,2.006276,0.738133,0.739737,0.737642,0.738060,0.739539,0.737894
2035.0,1.200000,1.400000,1.399627,0.951270,0.903668,2.003697,2.024405,2.006255,0.738130,0.739730,0.737651,0.738058,0.739532,0.737904
2035.5,1.200000,1.400000,1.399628,0.951271,0.903701,2.003692,2.024364,2.006235,0.738127,0.739722,0.737659,0.738055,0.739525,0.737912
2036.0,1.200000,1.400000,1.399630,0.951273,0.903732,2.003687,2.024323,2.006214,0.738125,0.739715,0.737667,0.738053,0.739519,0.737918
2036.5,1.200000,1.400000,1.399631,0.951274,0.903761,2.003683,2.024282,2.006193,0.738122,0.739708,0.737675,0.738051,0.739512,0.737922
2037.0,1.200000,1.400000,1.399633,0.951275,0.903790,2.003678,2.024241,2.006173,0.738119,0.739701,0.737682,0.738049,0.739505,0.737925
2037.5,1.200000,1.400000,1.399634,0.951276,0.903817,2.003673,2.024200,2.006153,0.738117,0.739693,0.737689,0.738046,0.739499,0.737927
2038.0,1.200000,1.400000,1.399636,0.951278,0.903843,2.003668,2.024159,2.006132,0.738114,0.739686,0.737696,0.738044,0.739492,0.737928
2038.5,1.200000,1.400000,1.399638,0.951279,0.903868,2.003663,2.024118,2.006112,0.738112,0.739679,0.737702,0.738042,0.739485,0.737929
2039.0,1.200000,1.400000,1.399639,0.951280,0.903893,2.003658,2.024077,2.006091,0.738109,0.739672,0.737708,0.738040,0.739479,0.737928
2039.5,1.200000,1.400000,1.399641,0.951282,0.903916,2.003653,2.024036,2.006071,0.738107,0.739665,0.737714,0.738038,0.739472,0.737927
2040.0,1.200000,1.400000,1.399642,0.951283,0.903938,2.003648,2.023995,2.006051,0.738104,0.739658,0.737719,0.738036,0.739466,0.737926
2040.5,1.200000,1.400000,1.399644,0.951284,0.903959,2.003644,2.023954,2.006031,0.738102,0.739651,0.737725,0.738034,0.739459,0.737924
2041.0,1.200000,1.400000,1.399645,0.951286,0.903979,2.003638,2.023913,2.006011,0.738099,0.739644,0.737730,0.738031,0.739453,0.737922
2041.5,1.200000,1.400000,1.399646,0.951287,0.903999,2.003633,2.023872,2.005991,0.738097,0.739637,0.737735,0.738029,0.739446,0.737919
2042.0,1.200000,1.400000,1.399648,0.951288,0.904017,2.003628,2.023831,2.005971,0.738094,0.739630,0.737740,0.738027,0.739440,0.737917
2042.5,1.200000,1.400000,1.399649,0.951290,0.904035,2.003623,2.023790,2.005951,0.738092,0.739623,0.737744,0.738025,0.739433,0.737914
2043.0,1.200000,1.400000,1.399651,0.951291,0.904052,2.003618,2.023749,2.005931,0.738089,0.739616,0.737749,0.738023,0.739427,0.737911
2043.5,1.200000,1.400000,1.399652,0.951293,0.904069,2.003613,2.023709,2.005911,0.738087,0.739609,0.737753,0.738021,0.739421,0.737908
2044.0,1.200000,1.400000,1.399654,0.951294,0.904084,2.003608,2.023668,2.005891,0.738085,0.739602,0.737757,0.738019,0.739414,0.737905
2044.5,1.200000,1.400000,1.399655,0.951295,0.904099,2.003603,2.023627,2.005871,0.738082,0.739595,0.737761,0.738017,0.739408,0.737902
2045.0,1.200000,1.400000,1.399657,0.951297,0.904114,2.003597,2.023586,2.005851,0.738080,0.739588,0.737764,0.738015,0.739401,0.737900
2045.5,1.200000,1.400000,1.399658,0.951298,0.904128,2.003592,2.023545,2.005832,0.738077,0.739581,0.737768,0.738013,0.739395,0.737897
2046.0,1.200000,1.400000,1.399660,0.951300,0.904141,2.003587,2.023504,2.005812,0.738075,0.739574,0.737771,0.738011,0.739389,0.737894
2046.5,1.200000,1.400000,1.399661,0.951301,0.904154,2.003582,2.023464,2.005792,0.738073,0.739567,0.737774,0.738009,0.739383,0.737891
2047.0,1.200000,1.400000,1.399662,0.951302,0.904166,2.003576,2.023423,2.005773,0.738070,0.739560,0.737777,0.738007,0.739376,0.737889
2047.5,1.200000,1.400000,1.399664,0.951304,0.904177,2.003571,2.023382,2.005753,0.738068,0.739554,0.737780,0.738005,0.739370,0.737887
2048.0,1.200000,1.400000,1.399665,0.951305,0.904189,2.003565,2.023342,2.005734,0.738066,0.739547,0.737783,0.738003,0.739364,0.737884
2048.5,1.200000,1.400000,1.399667,0.951307,0.904199,2.003560,2.023301,2.005714,0.738064,0.739540,0.737786,0.738001,0.739358,0.737882
2049.0,1.200000,1.400000,1.399668,0.951308,0.904210,2.003555,2.023260,2.005695,0.738061,0.739533,0.737789,0.737999,0.739352,0.737880
2049.5,1.200000,1.400000,1.399669,0.951310,0.904219,2.003549,2.023220,2.005676,0.738059,0.739527,0.737791,0.737997,0.739345,0.737878
2050.0,1.200000,1.400000,1.399671,0.951311,0.904229,2.003544,2.023179,2.005656,0.738057,0.739520,0.737794,0.737995,0.739339,0.737876
2050.5,1.200000,1.400000,1.399672,0.951313,0.904238,2.003538,2.023138,2.005637,0.738055,0.739513,0.737796,0.737994,0.739333,0.737874
2051.0,1.200000,1.400000,1.399673,0.951314,0.904246,2.003533,2.023098,2.005618,0.738052,0.739507,0.737798,0.737992,0.739327,0.737873
2051.5,1.200000,1.400000,1.399675,0.951316,0.904255,2.003527,2.023057,2.005599,0.738050,0.739500,0.737800,0.737990,0.739321,0.737871
2052.0,1.200000,1.400000,1.399676,0.951317,0.904263,2.003522,2.023017,2.005580,0.738048,0.739493,0.737802,0.737988,0.739315,0.737870
2052.5,1.200000,1.400000,1.399678,0.951319,0.904270,2.003516,2.022976,2.005561,0.738046,0.739487,0.737804,0.737986,0.739309,0.737868
2053.0,1.200000,1.400000,1.399679,0.951320,0.904278,2.003510,2.022936,2.005542,0.738044,0.739480,0.737806,0.737984,0.739303,0.737867
2053.5,1.200000,1.400000,1.399680,0.951322,0.904285,2.003505,2.022895,2.005523,0.738041,0.739474,0.737808,0.737983,0.739297,0.737866
2054.0,1.200000,1.400000,1.399682,0.951323,0.904291,2.003499,2.022855,2.005504,0.738039,0.739467,0.737810,0.737981,0.739291,0.737865
2054.5,1.200000,1.400000,1.399683,0.951325,0.904298,2.003493,2.022814,2.005485,0.738037,0.739461,0.737811,0.737979,0.739285,0.737864
2055.0,1.200000,1.400000,1.399684,0.951326,0.904304,2.003488,2.022774,2.005466,0.738035,0.739454,0.737813,0.737977,0.739279,0.737863
2055.5,1.200000,1.400000,1.399686,0.951328,0.904310,2.003482,2.022733,2.005447,0.738033,0.739448,0.737815,0.737975,0.739273,0.737862
2056.0,1.200000,1.400000,1.399687,0.951330,0.904316,2.003476,2.022693,2.005428,0.738031,0.739441,0.737816,0.737974,0.739267,0.737862
2056.5,1.200000,1.400000,1.399688,0.951331,0.904321,2.003470,2.022653,2.005410,0.738029,0.739435,0.737817,0.737972,0.739261,0.737861
2057.0,1.200000,1.400000,1.399689,0.951333,0.904326,2.003465,2.022612,2.005391,0.738027,0.739428,0.737819,0.737970,0.739255,0.737861
2057.5,1.200000,1.400000,1.399691,0.951334,0.904331,2.003459,2.022572,2.005372,0.738025,0.739422,0.737820,0.737969,0.739250,0.737860
2058.0,1.200000,1.400000,1.399692,0.951336,0.904336,2.003453,2.022532,2.005354,0.738023,0.739416,0.737821,0.737967,0.739244,0.737860
2058.5,1.200000,1.400000,1.399693,0.951337,0.904340,2.003447,2.022492,2.005335,0.738021,0.739409,0.737823,0.737965,0.739238,0.737859
2059.0,1.200000,1.400000,1.399695,0.951339,0.904345,2.003441,2.022451,2.005317,0.738019,0.739403,0.737824,0.737963,0.739232,0.737859
2059.5,1.200000,1.400000,1.399696,0.951341,0.904349,2.003435,2.022411,2.005299,0.738017,0.739397,0.737825,0.737962,0.739226,0.737857
2060.0,1.200000,1.400000,1.399697,0.951342,0.904353,2.003429,2.022371,2.005280,0.738015,0.739390,0.737825,0.737960,0.739221,0.737854
2060.5,1.200000,1.400000,1.399698,0.951344,0.904357,2.003424,2.022331,2.005262,0.738013,0.739384,0.737825,0.737958,0.739215,0.737849
2061.0,1.200000,1.400000,1.399700,0.951346,0.904361,2.003418,2.022291,2.005244,0.738011,0.739378,0.737825,0.737957,0.739209,0.737844
2061.5,1.200000,1.400000,1.399701,0.951347,0.904364,2.003412,2.022250,2.005226,0.738009,0.739372,0.737825,0.737955,0.739203,0.737839
2062.0,1.200000,1.400000,1.399702,0.951349,0.904368,2.003406,2.022210,2.005208,0.738007,0.739365,0.737824,0.737954,0.739198,0.737833
2062.5,1.200000,1.400000,1.399703,0.951351,0.904371,2.003400,2.022170,2.005191,0.738005,0.739359,0.737823,0.737952,0.739192,0.737827
2063.0,1.200000,1.400000,1.399705,0.951352,0.904374,2.003394,2.022130,2.005173,0.738003,0.739353,0.737822,0.737950,0.739186,0.737821
2063.5,1.200000,1.400000,1.399706,0.951354,0.904377,2.003388,2.022090,2.005156,0.738001,0.739347,0.737821,0.737949,0.739181,0.737816
2064.0,1.200000,1.400000,1.399707,0.951356,0.904380,2.003382,2.022050,2.005139,0.737999,0.739341,0.737820,0.737947,0.739175,0.737810
2064.5,1.200000,1.400000,1.399708,0.951357,0.904383,2.003375,2.022010,2.005122,0.737997,0.739335,0.737818,0.737946,0.739170,0.737804
2065.0,1.200000,1.400000,1.399709,0.951359,0.904385,2.003369,2.021970,2.005105,0.737995,0.739329,0.737817,0.737944,0.739164,0.737799
2065.5,1.200000,1.400000,1.399711,0.951361,0.904388,2.003363,2.021930,2.005088,0.737994,0.739323,0.737816,0.737943,0.739159,0.737794
2066.0,1.200000,1.400000,1.399712,0.951362,0.904390,2.003357,2.021890,2.005072,0.737992,0.739317,0.737814,0.737941,0.739153,0.737789
2066.5,1.200000,1.400000,1.399713,0.951364,0.904392,2.003351,2.021850,2.005056,0.737990,0.739311,0.737813,0.737940,0.739147,0.737785
2067.0,1.200000,1.400000,1.399714,0.951366,0.904395,2.003345,2.021811,2.005039,0.737988,0.739305,0.737811,0.737938,0.739142,0.737780
2067.5,1.200000,1.400000,1.399715,0.951368,0.904397,2.003339,2.021771,2.005023,0.737986,0.739299,0.737810,0.737937,0.739137,0.737777
2068.0,1.200000,1.400000,1.399717,0.951369,0.904399,2.003332,2.021731,2.005007,0.737984,0.739293,0.737808,0.737935,0.739131,0.737773
2068.5,1.200000,1.400000,1.399718,0.951371,0.904401,2.003326,2.021691,2.004992,0.737983,0.739287,0.737807,0.737934,0.739126,0.737770
2069.0,1.200000,1.400000,1.399719,0.951373,0.904403,2.003320,2.021651,2.004976,0.737981,0.739281,0.737805,0.737932,0.739120,0.737767
2069.5,1.200000,1.400000,1.399720,0.951375,0.904404,2.003314,2.021612,2.004960,0.737979,0.739275,0.737804,0.737931,0.739115,0.737765
2070.0,1.200000,1.400000,1.399721,0.951376,0.904406,2.003308,2.021572,2.004945,0.737977,0.739269,0.737803,0.737929,0.739109,0.737762
2070.5,1.200000,1.400000,1.399723,0.951378,0.904408,2.003301,2.021532,2.004930,0.737976,0.739263,0.737801,0.737928,0.739104,0.737760
2071.0,1.200000,1.400000,1.399724,0.951380,0.904409,2.003295,2.021493,2.004915,0.737974,0.739257,0.737800,0.737927,0.739099,0.737758
2071.5,1.200000,1.400000,1.399725,0.951382,0.904411,2.003289,2.021453,2.004900,0.737972,0.739251,0.737798,0.737925,0.739093,0.737757
2072.0,1.200000,1.400000,1.399726,0.951383,0.904412,2.003282,2.021413,2.004885,0.737970,0.739245,0.737797,0.737924,0.739088,0.737755
2072.5,1.200000,1.400000,1.399727,0.951385,0.904414,2.003276,2.021374,2.004870,0.737969,0.739240,0.737796,0.737922,0.739083,0.737754
2073.0,1.200000,1.400000,1.399728,0.951387,0.904415,2.003270,2.021334,2.004855,0.737967,0.739234,0.737795,0.737921,0.739077,0.737753
2073.5,1.200000,1.400000,1.399729,0.951389,0.904416,2.003263,2.021295,2.004840,0.737965,0.739228,0.737793,0.737920,0.739072,0.737752
2074.0,1.200000,1.400000,1.399731,0.951391,0.904418,2.003257,2.021255,2.004826,0.737964,0.739222,0.737792,0.737918,0.739067,0.737752
2074.5,1.200000,1.400000,1.399732,0.951393,0.904419,2.003251,2.021216,2.004811,0.737962,0.739217,0.737791,0.737917,0.739062,0.737751
2075.0,1.200000,1.400000,1.399733,0.951394,0.904420,2.003244,2.021176,2.004797,0.737961,0.739211,0.737790,0.737916,0.739057,0.737750
2075.5,1.200000,1.400000,1.399734,0.951396,0.904421,2.003238,2.021137,2.004783,0.737959,0.739205,0.737788,0.737914,0.739051,0.737750
2076.0,1.200000,1.400000,1.399735,0.951398,0.904422,2.003231,2.021098,2.004769,0.737957,0.739200,0.737787,0.737913,0.739046,0.737750
2076.5,1.200000,1.400000,1.399736,0.951400,0.904423,2.003225,2.021058,2.004755,0.737956,0.739194,0.737786,0.737912,0.739041,0.737749
2077.0,1.200000,1.400000,1.399737,0.951402,0.904424,2.003218,2.021019,2.004740,0.737954,0.739188,0.737785,0.737910,0.739036,0.737749
2077.5,1.200000,1.400000,1.399738,0.951404,0.904425,2.003212,2.020980,2.004727,0.737953,0.739183,0.737784,0.737909,0.739031,0.737749
2078.0,1.200000,1.400000,1.399739,0.951406,0.904426,2.003205,2.020940,2.004713,0.737951,0.739177,0.737783,0.737908,0.739026,0.737748
2078.5,1.200000,1.400000,1.399740,0.951407,0.904427,2.003199,2.020901,2.004699,0.737949,0.739171,0.737782,0.737907,0.739021,0.737748
2079.0,1.200000,1.400000,1.399742,0.951409,0.904427,2.003192,2.020862,2.004685,0.737948,0.739166,0.737781,0.737905,0.739016,0.737748
2079.5,1.200000,1.400000,1.399743,0.951411,0.904428,2.003186,2.020823,2.004671,0.737946,0.739160,0.737780,0.737904,0.739010,0.737748
2080.0,1.200000,1.400000,1.399744,0.951413,0.904429,2.003179,2.020783,2.004658,0.737945,0.739155,0.737779,0.737903,0.739005,0.737748
2080.5,1.200000,1.400000,1.399745,0.951415,0.904430,2.003173,2.020744,2.004644,0.737943,0.739149,0.737778,0.737902,0.739000,0.737748
2081.0,1.200000,1.400000,1.399746,0.951417,0.904430,2.003166,2.020705,2.004631,0.737942,0.739144,0.737777,0.737901,0.738995,0.737747
2081.5,1.200000,1.400000,1.399747,0.951419,0.904431,2.003160,2.020666,2.004617,0.737940,0.739138,0.737776,0.737899,0.738990,0.737747
2082.0,1.200000,1.400000,1.399748,0.951421,0.904431,2.003153,2.020627,2.004604,0.737939,0.739133,0.737775,0.737898,0.738986,0.737747
2082.5,1.200000,1.400000,1.399749,0.951423,0.904432,2.003146,2.020588,2.004591,0.737937,0.739127,0.737775,0.737897,0.738981,0.737747
2083.0,1.200000,1.400000,1.399750,0.951425,0.904433,2.003140,2.020549,2.004577,0.737936,0.739122,0.737774,0.737896,0.738976,0.737747
2083.5,1.200000,1.400000,1.399751,0.951427,0.904336,2.003133,2.020510,2.004564,0.737934,0.739117,0.737748,0.737895,0.738971,0.737638
2084.0,1.200000,1.400000,1.399752,0.951429,0.904243,2.003127,2.020471,2.004551,0.737933,0.739111,0.737723,0.737894,0.738966,0.737541
2084.5,1.200000,1.400000,1.399753,0.951431,0.904155,2.003120,2.020432,2.004538,0.737932,0.739106,0.737699,0.737892,0.738961,0.737456
2085.0,1.200000,1.400000,1.399754,0.951432,0.904070,2.003113,2.020393,2.004525,0.737930,0.739101,0.737675,0.737891,0.738956,0.737382
2085.5,1.200000,1.400000,1.399755,0.951434,0.903988,2.003107,2.020355,2.004512,0.737929,0.739095,0.737653,0.737890,0.738951,0.737317
2086.0,1.200000,1.400000,1.399756,0.951436,0.903910,2.003100,2.020316,2.004499,0.737927,0.739090,0.737632,0.737889,0.738946,0.737260
2086.5,1.200000,1.400000,1.399757,0.951438,0.903835,2.003093,2.020277,2.004486,0.737926,0.739085,0.737612,0.737888,0.738942,0.737211
2087.0,1.200000,1.400000,1.399758,0.951440,0.903763,2.003087,2.020238,2.004473,0.737925,0.739079,0.737592,0.737887,0.738937,0.737169
2087.5,1.200000,1.400000,1.399759,0.951442,0.903695,2.003080,2.020200,2.004460,0.737923,0.739074,0.737573,0.737886,0.738932,0.737133
2088.0,1.200000,1.400000,1.399760,0.951444,0.903629,2.003073,2.020161,2.004447,0.737922,0.739069,0.737555,0.737885,0.738927,0.737102
2088.5,1.200000,1.400000,1.399761,0.951446,0.903566,2.003066,2.020122,2.004435,0.737921,0.739064,0.737538,0.737884,0.738923,0.737077
2089.0,1.200000,1.400000,1.399762,0.951448,0.903505,2.003060,2.020084,2.004422,0.737919,0.739059,0.737522,0.737883,0.738918,0.737056
2089.5,1.200000,1.400000,1.399763,0.951451,0.903447,2.003053,2.020045,2.004409,0.737918,0.739053,0.737506,0.737882,0.738913,0.737038
2090.0,1.200000,1.400000,1.399764,0.951453,0.903392,2.003046,2.020006,2.004397,0.737917,0.739048,0.737490,0.737881,0.738908,0.737025
2090.5,1.200000,1.400000,1.399765,0.951455,0.903338,2.003039,2.019968,2.004384,0.737915,0.739043,0.737476,0.737880,0.738904,0.737014
2091.0,1.200000,1.400000,1.399766,0.951457,0.903287,2.003033,2.019929,2.004371,0.737914,0.739038,0.737462,0.737879,0.738899,0.737006
2091.5,1.200000,1.400000,1.399767,0.951459,0.903239,2.003026,2.019891,2.004359,0.737913,0.739033,0.737448,0.737878,0.738894,0.737000
2092.0,1.200000,1.400000,1.399768,0.951461,0.903192,2.003019,2.019853,2.004346,0.737912,0.739028,0.737435,0.737877,0.738890,0.736996
2092.5,1.200000,1.400000,1.399769,0.951463,0.903147,2.003012,2.019814,2.004334,0.737910,0.739023,0.737423,0.737876,0.738885,0.736994
2093.0,1.200000,1.400000,1.399770,0.951465,0.903104,2.003006,2.019776,2.004321,0.737909,0.739018,0.737411,0.737875,0.738881,0.736994
2093.5,1.200000,1.400000,1.399771,0.951467,0.903062,2.002999,2.019737,2.004309,0.737908,0.739012,0.737400,0.737874,0.738876,0.736995
2094.0,1.200000,1.400000,1.399772,0.951469,0.903023,2.002992,2.019699,2.004297,0.737907,0.739007,0.737389,0.737873,0.738871,0.736997
2094.5,1.200000,1.400000,1.399773,0.951471,0.902985,2.002985,2.019661,2.004284,0.737905,0.739002,0.737379,0.737872,0.738867,0.737000
2095.0,1.200000,1.400000,1.399774,0.951473,0.902949,2.002978,2.019623,2.004272,0.737904,0.738997,0.737369,0.737871,0.738862,0.737004
2095.5,1.200000,1.400000,1.399775,0.951475,0.902914,2.002971,2.019584,2.004260,0.737903,0.738992,0.737360,0.737870,0.738858,0.737008
2096.0,1.200000,1.400000,1.399776,0.951477,0.902881,2.002965,2.019546,2.004247,0.737902,0.738988,0.737350,0.737869,0.738853,0.737013
2096.5,1.200000,1.400000,1.399777,0.951480,0.902849,2.002958,2.019508,2.004235,0.737901,0.738983,0.737342,0.737868,0.738849,0.737018
2097.0,1.200000,1.400000,1.399778,0.951482,0.902818,2.002951,2.019470,2.004223,0.737900,0.738978,0.737334,0.737867,0.738844,0.737023
2097.5,1.200000,1.400000,1.399779,0.951484,0.902789,2.002944,2.019432,2.004210,0.737898,0.738973,0.737326,0.737867,0.738840,0.737028
2098.0,1.200000,1.400000,1.399779,0.951486,0.902761,2.002937,2.019394,2.004198,0.737897,0.738968,0.737318,0.737866,0.738836,0.737034
2098.5,1.200000,1.400000,1.399780,0.951488,0.902734,2.002930,2.019356,2.004186,0.737896,0.738963,0.737311,0.737865,0.738831,0.737040
2099.0,1.200000,1.400000,1.399781,0.951490,0.902708,2.002923,2.019318,2.004173,0.737895,0.738958,0.737304,0.737864,0.738827,0.737045
2099.5,1.200000,1.400000,1.399782,0.951492,0.902683,2.002916,2.019280,2.004161,0.737894,0.738953,0.737297,0.737863,0.738822,0.737051
2100.0,1.200000,1.400000,1.399783,0.951495,0.902659,2.002909,2.019242,2.004149,0.737893,0.738948,0.737291,0.737862,0.738818,0.737056
2100.5,1.200000,1.400000,1.399784,0.951497,0.902637,2.002903,2.019204,2.004137,0.737892,0.738944,0.737285,0.737861,0.738814,0.737061
2101.0,1.200000,1.400000,1.399785,0.951499,0.902615,2.002896,2.019166,2.004125,0.737891,0.738939,0.737279,0.737861,0.738809,0.737066
2101.5,1.200000,1.400000,1.399786,0.951501,0.902594,2.002889,2.019129,2.004112,0.737890,0.738934,0.737273,0.737860,0.738805,0.737071
2102.0,1.200000,1.400000,1.399787,0.951503,0.902574,2.002882,2.019091,2.004100,0.737888,0.738929,0.737268,0.737859,0.738801,0.737076
2102.5,1.200000,1.400000,1.399788,0.951505,0.902555,2.002875,2.019053,2.004088,0.737887,0.738925,0.737263,0.737858,0.738796,0.737080
2103.0,1.200000,1.400000,1.399788,0.951508,0.902536,2.002868,2.019015,2.004076,0.737886,0.738920,0.737258,0.737857,0.738792,0.737084
2103.5,1.200000,1.400000,1.399789,0.951510,0.902519,2.002861,2.018978,2.004064,0.737885,0.738915,0.737253,0.737857,0.738788,0.737088
2104.0,1.200000,1.400000,1.399790,0.951512,0.902502,2.002854,2.018940,2.004051,0.737884,0.738911,0.737248,0.737856,0.738784,0.737092
2104.5,1.200000,1.400000,1.399791,0.951514,0.902486,2.002847,2.018902,2.004039,0.737883,0.738906,0.737244,0.737855,0.738779,0.737095
2105.0,1.200000,1.400000,1.399792,0.951517,0.902470,2.002840,2.018865,2.004027,0.737882,0.738901,0.737240,0.737854,0.738775,0.737099
2105.5,1.200000,1.400000,1.399793,0.951519,0.902455,2.002833,2.018827,2.004015,0.737881,0.738897,0.737236,0.737854,0.738771,0.737102
2106.0,1.200000,1.400000,1.399794,0.951521,0.902441,2.002826,2.018790,2.004003,0.737880,0.738892,0.737232,0.737853,0.738767,0.737105
2106.5,1.200000,1.400000,1.399795,0.951523,0.902427,2.002819,2.018752,2.003991,0.737879,0.738887,0.737228,0.737852,0.738763,0.737107
2107.0,1.200000,1.400000,1.399795,0.951525,0.902414,2.002812,2.018715,2.003979,0.737878,0.738883,0.737225,0.737852,0.738759,0.737110
2107.5,1.200000,1.400000,1.399796,0.951528,0.902402,2.002805,2.018677,2.003966,0.737877,0.738878,0.737221,0.737851,0.738754,0.737112
2108.0,1.200000,1.400000,1.399797,0.951530,0.902390,2.002798,2.018640,2.003954,0.737876,0.738874,0.737218,0.737850,0.738750,0.737114
2108.5,1.200000,1.400000,1.399798,0.951532,0.902378,2.002791,2.018603,2.003942,0.737876,0.738869,0.737215,0.737849,0.738746,0.737116
2109.0,1.200000,1.400000,1.399799,0.951535,0.902367,2.002784,2.018565,2.003930,0.737875,0.738865,0.737212,0.737849,0.738742,0.737118
2109.5,1.200000,1.400000,1.399800,0.951537,0.902357,2.002777,2.018528,2.003918,0.737874,0.738860,0.737209,0.737848,0.738738,0.737120
2110.0,1.200000,1.400000,1.399800,0.951539,0.902347,2.002770,2.018491,2.003906,0.737873,0.738856,0.737206,0.737847,0.738734,0.737121
2110.5,1.200000,1.400000,1.399801,0.951541,0.902337,2.002763,2.018454,2.003894,0.737872,0.738851,0.737204,0.737847,0.738730,0.737122
2111.0,1.200000,1.400000,1.399802,0.951544,0.902328,2.002756,2.018417,2.003882,0.737871,0.738847,0.737201,0.737846,0.738726,0.737124
2111.5,1.200000,1.400000,1.399803,0.951546,0.902319,2.002749,2.018380,2.003870,0.737870,0.738842,0.737199,0.737846,0.738722,0.737125
2112.0,1.200000,1.400000,1.399804,0.951548,0.902310,2.002742,2.018342,2.003858,0.737869,0.738838,0.737196,0.737845,0.738718,0.737126
2112.5,1.200000,1.400000,1.399805,0.951551,0.902302,2.002735,2.018305,2.003846,0.737868,0.738833,0.737194,0.737844,0.738714,0.737127
2113.0,1.200000,1.400000,1.399805,0.951553,0.902294,2.002728,2.018268,2.003834,0.737868,0.738829,0.737192,0.737844,0.738710,0.737128
2113.5,1.200000,1.400000,1.399806,0.951555,0.902287,2.002721,2.018231,2.003822,0.737867,0.738825,0.737190,0.737843,0.738706,0.737129
2114.0,1.200000,1.400000,1.399807,0.951558,0.902279,2.002714,2.018195,2.003810,0.737866,0.738820,0.737188,0.737842,0.738702,0.737132
2114.5,1.200000,1.400000,1.399808,0.951560,0.902273,2.002707,2.018158,2.003798,0.737865,0.738816,0.737188,0.737842,0.738698,0.737138
2115.0,1.200000,1.400000,1.399809,0.951562,0.902266,2.002700,2.018121,2.003786,0.737864,0.738812,0.737188,0.737841,0.738694,0.737146
2115.5,1.200000,1.400000,1.399809,0.951565,0.902260,2.002693,2.018084,2.003774,0.737863,0.738807,0.737188,0.737841,0.738690,0.737154
2116.0,1.200000,1.400000,1.399810,0.951567,0.902254,2.002686,2.018047,2.003761,0.737863,0.738803,0.737189,0.737840,0.738686,0.737164
2116.5,1.200000,1.400000,1.399811,0.951569,0.902248,2.002679,2.018010,2.003749,0.737862,0.738799,0.737190,0.737840,0.738683,0.737174
2117.0,1.200000,1.400000,1.399812,0.951572,0.902242,2.002672,2.017974,2.003736,0.737861,0.738794,0.737192,0.737839,0.738679,0.737185
2117.5,1.200000,1.400000,1.399813,0.951574,0.902237,2.002664,2.017937,2.003723,0.737860,0.738790,0.737193,0.737839,0.738675,0.737195
2118.0,1.200000,1.400000,1.399813,0.951576,0.902232,2.002657,2.017900,2.003710,0.737859,0.738786,0.737195,0.737838,0.738671,0.737206
2118.5,1.200000,1.400000,1.399814,0.951579,0.902227,2.002650,2.017864,2.003696,0.737859,0.738782,0.737197,0.737838,0.738667,0.737216
2119.0,1.200000,1.400000,1.399815,0.951581,0.902222,2.002643,2.017827,2.003683,0.737858,0.738777,0.737200,0.737837,0.738664,0.737226
2119.5,1.200000,1.400000,1.399816,0.951584,0.902218,2.002636,2.017791,2.003669,0.737857,0.738773,0.737202,0.737837,0.738660,0.737236
