time_s,q_in_norm,c_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
2214,1.2,1.4,-0.88,2.00143383636932,2.00309047185596,0.71989995421885,0.719973394341346,0.719900366809024,0.719974164837792,0.719893103865706,0.71996315975226,0.687499999999961
2214.5,1.2,1.4,-0.88,2.00142897490366,2.00308189161755,0.719899713146665,0.719973021425361,0.719900119424174,0.719973787443447,0.719892945263543,0.719962843007422,0.687499999999961
2215,1.2,1.4,-0.88,2.00142412187866,2.00307332950045,0.719899475087804,0.71997265057719,0.719899875085588,0.719973412133073,0.719892789266589,0.719962528132243,0.687499999999962
2215.5,1.2,1.4,-0.88,2.00141927731563,2.00306478548273,0.719899240027238,0.719972281789497,0.719899633778108,0.719973038899301,0.719892635861164,0.719962215119895,0.687499999999962
2216,1.2,1.4,-0.88,2.00141444123561,2.0030562595424,0.719899007949947,0.719971915054982,0.71989939548662,0.719972667734778,0.719892485033472,0.719961903963628,0.687499999999963
2216.5,1.2,1.4,-0.88,2.00140961365939,2.00304775165748,0.719898778840956,0.719971550366366,0.719899160196058,0.719972298632177,0.71989233676976,0.719961594656732,0.687499999999963
2217,1.2,1.4,-0.88,2.0014047946075,2.00303926180591,0.719898552685409,0.719971187716378,0.71989892789141,0.719971931584186,0.719892191056629,0.719961287192445,0.687499999999964
2217.5,1.2,1.4,-0.88,2.00139998410021,2.00303078996561,0.71989832946839,0.71997082709777,0.719898698557704,0.719971566583515,0.719892047880238,0.719960981564054,0.687499999999964
2218,1.2,1.4,-0.88,2.00139518215754,2.00302233611449,0.719898109175116,0.719970468503314,0.71989847218002,0.719971203622892,0.719891907227186,0.719960677764852,0.687499999999965
2218.5,1.2,1.4,-0.88,2.00139038879926,2.00301390023039,0.719897891790813,0.719970111925813,0.719898248743485,0.71997084269507,0.719891769083948,0.719960375788211,0.687499999999965
2219,1.2,1.4,-0.88,2.00138560404487,2.00300548229114,0.719897677300771,0.719969757358081,0.719898028233272,0.719970483792817,0.71989163343711,0.71996007562748,0.687499999999966
2219.5,1.2,1.4,-0.88,2.00138082791364,2.00299708227454,0.719897465690308,0.719969404792938,0.719897810634604,0.719970126908921,0.719891500273218,0.719959777275956,0.687499999999966
2220,1.2,1.4,-0.88,2.00137606042458,2.00298870015834,0.719897256944802,0.719969054223248,0.719897595932748,0.719969772036193,0.719891369578929,0.719959480727076,0.687499999999967
2220.5,1.2,1.4,-0.88,2.00137130159645,2.00298033592028,0.719897051049678,0.71996870564188,0.719897384113021,0.719969419167461,0.719891241340933,0.719959185974224,0.687499999999967
2221,1.2,1.4,-0.88,2.00136655144776,2.00297198953804,0.719896847990402,0.719968359041721,0.719897175160785,0.719969068295572,0.719891115545955,0.719958893010793,0.687499999999968
2221.5,1.2,1.4,-0.88,2.00136180999679,2.00296366098929,0.719896647752506,0.719968014415696,0.719896969061453,0.719968719413396,0.719890992180827,0.719958601830285,0.687499999999968
2222,1.2,1.4,-0.88,2.00135707726154,2.00295535025168,0.719896450321544,0.719967671756727,0.719896765800482,0.71996837251382,0.719890871232333,0.719958312426114,0.687499999999969
2222.5,1.2,1.4,-0.88,2.00135235325982,2.0029470573028,0.719896255683114,0.719967331057769,0.719896565363376,0.719968027589751,0.719890752687289,0.71995802479177,0.687499999999969
2223,1.2,1.4,-0.88,2.00134763800914,2.00293878212022,0.719896063822896,0.719966992311785,0.719896367735687,0.719967684634117,0.719890636532699,0.719957738920721,0.687499999999969
2223.5,1.2,1.4,-0.88,2.00134293152681,2.00293052468149,0.719895874726575,0.719966655511774,0.719896172903012,0.719967343639863,0.719890522755435,0.719957454806508,0.68749999999997
2224,1.2,1.4,-0.88,2.00133823382989,2.00292228496412,0.719895688379912,0.71996632065074,0.719895980850996,0.719967004599956,0.719890411342555,0.719957172442653,0.68749999999997
2224.5,1.2,1.4,-0.88,2.00133354493518,2.00291406294561,0.719895504768698,0.719965987721709,0.719895791565332,0.719966667507381,0.719890302281068,0.719956891822683,0.687499999999971
2225,1.2,1.4,-0.88,2.00132886485927,2.0029058586034,0.719895323878779,0.719965656717737,0.719895605031757,0.719966332355141,0.719890195558086,0.719956612940204,0.687499999999971
2225.5,1.2,1.4,-0.88,2.00132419361851,2.00289767191492,0.719895145696047,0.719965327631882,0.719895421236057,0.719965999136262,0.719890091160745,0.719956335788762,0.687499999999972
2226,1.2,1.4,-0.88,2.00131953122899,2.00288950285757,0.719894970206452,0.719965000457235,0.719895240164064,0.719965667843786,0.719889989076284,0.719956060361981,0.687499999999972
2226.5,1.2,1.4,-0.88,2.0013148777066,2.00288135140873,0.719894797395949,0.719964675186895,0.719895061801656,0.719965338470775,0.719889889291808,0.719955786653461,0.687499999999972
2227,1.2,1.4,-0.88,2.00131023306696,2.00287321754573,0.71989462725059,0.719964351813996,0.719894886134757,0.719965011010312,0.719889791794684,0.719955514656875,0.687499999999973
2227.5,1.2,1.4,-0.88,2.0013055973255,2.0028651012459,0.719894459756448,0.719964030331672,0.719894713149339,0.719964685455496,0.719889696572219,0.719955244365838,0.687499999999973
2228,1.2,1.4,-0.88,2.0013009704974,2.00285700248651,0.719894294899638,0.719963710733088,0.719894542831419,0.719964361799448,0.719889603611743,0.719954975774044,0.687499999999974
2228.5,1.2,1.4,-0.88,2.00129635259759,2.00284892124484,0.719894132666317,0.719963393011435,0.719894375167059,0.719964040035307,0.719889512900606,0.719954708875222,0.687499999999974
2229,1.2,1.4,-0.88,2.00129174364081,2.00284085749813,0.719893973042697,0.719963077159898,0.719894210142365,0.719963720156231,0.719889424426261,0.719954443663016,0.687499999999974
2229.5,1.2,1.4,-0.88,2.00128714364155,2.00283281122357,0.719893816015069,0.719962763171709,0.719894047743498,0.719963402155396,0.719889338176334,0.719954180131205,0.687499999999975
2230,1.2,1.4,-0.88,2.00128255261408,2.00282478239836,0.719893661569709,0.719962451040099,0.719893887956655,0.719963086026,0.719889254138228,0.719953918273515,0.687499999999975
2230.5,1.2,1.4,-0.88,2.00127797057245,2.00281677099965,0.719893509692969,0.719962140758327,0.719893730768084,0.719962771761257,0.719889172299529,0.71995365808371,0.687499999999975
2231,1.2,1.4,-0.88,2.00127339753047,2.00280877700459,0.719893360371257,0.719961832319666,0.719893576164079,0.719962459354401,0.719889092647915,0.719953399555561,0.687499999999976
2231.5,1.2,1.4,-0.88,2.00126883350175,2.00280080039026,0.719893213591003,0.719961525717415,0.719893424130976,0.719962148798684,0.719889015171,0.719953142682884,0.687499999999976
2232,1.2,1.4,-0.88,2.00126427849966,2.00279284113378,0.719893069338695,0.719961220944885,0.71989327465516,0.719961840087377,0.719888939856495,0.719952887459495,0.687499999999976
2232.5,1.2,1.4,-0.88,2.00125973253737,2.00278489921218,0.719892927600877,0.719960917995409,0.719893127723061,0.719961533213772,0.719888866692203,0.719952633879227,0.687499999999977
2233,1.2,1.4,-0.88,2.00125519562782,2.00277697460251,0.719892788364113,0.71996061686234,0.719892983321155,0.719961228171178,0.719888795665856,0.719952381935941,0.687499999999977
2233.5,1.2,1.4,-0.88,2.00125066778373,2.00276906728179,0.719892651615024,0.719960317539035,0.719892841435959,0.71996092495292,0.719888726765287,0.719952131623453,0.687499999999978
2234,1.2,1.4,-0.88,2.00124614901761,2.00276117722699,0.719892517340304,0.7199600200189,0.719892702054043,0.719960623552348,0.719888659978493,0.719951882935738,0.687499999999978
2234.5,1.2,1.4,-0.88,2.00124163934174,2.0027533044151,0.719892385526614,0.719959724295325,0.719892565162014,0.719960323962824,0.719888595293166,0.719951635866621,0.687499999999978
2235,1.2,1.4,-0.88,2.00123713876822,2.00274544882304,0.719892256160759,0.719959430361742,0.71989243074653,0.719960026177731,0.71988853269749,0.719951390410064,0.687499999999978
2235.5,1.2,1.4,-0.88,2.0012326473089,2.00273761042775,0.719892129229531,0.719959138211595,0.719892298794293,0.719959730190474,0.719888472179412,0.71995114656,0.687499999999979
2236,1.2,1.4,-0.88,2.00122816497544,2.00272978920612,0.719892004719771,0.71995884783834,0.719892169292049,0.71995943599447,0.719888413726967,0.719950904310372,0.687499999999979
2236.5,1.2,1.4,-0.88,2.00122369177928,2.00272198513503,0.719891882618363,0.719958559235467,0.719892042226587,0.719959143583161,0.719888357328205,0.719950663655192,0.687499999999979
2237,1.2,1.4,-0.88,2.00121922773166,2.00271419819134,0.71989176291226,0.719958272396464,0.719891917584745,0.719958852950003,0.719888302971338,0.719950424588411,0.68749999999998
2237.5,1.2,1.4,-0.88,2.0012147728436,2.00270642835188,0.719891645588433,0.719957987314846,0.719891795353404,0.71995856408847,0.719888250644506,0.719950187104025,0.68749999999998
2238,1.2,1.4,-0.88,2.00121032712592,2.00269867559346,0.719891530633911,0.719957703984163,0.719891675519489,0.719958276992059,0.719888200335932,0.719949951196129,0.68749999999998
2238.5,1.2,1.4,-0.88,2.00120589058923,2.00269093989287,0.719891418035754,0.719957422397951,0.719891558069967,0.71995799165428,0.719888152033847,0.719949716858695,0.68749999999998
2239,1.2,1.4,-0.88,2.00120146324395,2.0026832212269,0.719891307781097,0.719957142549792,0.719891442991856,0.719957708068665,0.719888105726644,0.719949484085829,0.687499999999981
2239.5,1.2,1.4,-0.88,2.00119704510027,2.00267551957229,0.719891199857091,0.71995686443327,0.719891330272216,0.719957426228762,0.719888061402636,0.719949252871582,0.687499999999981
2240,1.2,1.4,-0.88,2.0011926361682,2.00266783490577,0.719891094250942,0.719956588041996,0.719891219898149,0.719957146128139,0.71988801905022,0.719949023210068,0.687499999999981
2240.5,1.2,1.4,-0.88,2.00118823645753,2.00266016720407,0.719890990949889,0.719956313369585,0.719891111856804,0.719956867760379,0.719887978657796,0.71994879509535,0.687499999999982
2241,1.2,1.4,-0.88,2.00118384597786,2.00265251644386,0.719890889941224,0.719956040409695,0.719891006135372,0.719956591119087,0.719887940213843,0.719948568521621,0.687499999999982
2241.5,1.2,1.4,-0.88,2.0011794647386,2.00264488260183,0.719890791212293,0.719955769155977,0.71989090272109,0.719956316197884,0.719887903706922,0.719948343482984,0.687499999999982
2242,1.2,1.4,-0.88,2.00117509274895,2.00263726565464,0.719890694750456,0.719955499602119,0.719890801601238,0.719956042990409,0.719887869125512,0.719948119973639,0.687499999999982
2242.5,1.2,1.4,-0.88,2.00117073001791,2.00262966557892,0.719890600543146,0.719955231741805,0.719890702763138,0.719955771490319,0.719887836458252,0.719947897987701,0.687499999999982
2243,1.2,1.4,-0.88,2.00116637655429,2.00262208235129,0.719890508577844,0.719954965568761,0.719890606194162,0.719955501691289,0.719887805693855,0.719947677519417,0.687499999999983
2243.5,1.2,1.4,-0.88,2.0011620323667,2.00261451594835,0.719890418842032,0.71995470107672,0.719890511881719,0.719955233587013,0.719887776820874,0.719947458563002,0.687499999999983
2244,1.2,1.4,-0.88,2.00115769746356,2.00260696634669,0.719890331323296,0.719954438259424,0.719890419813268,0.7199549671712,0.719887749828176,0.719947241112648,0.687499999999983
2244.5,1.2,1.4,-0.88,2.00115337185309,2.00259943352288,0.719890246009202,0.719954177110645,0.719890329976305,0.719954702437581,0.719887724704384,0.719947025162615,0.687499999999983
2245,1.2,1.4,-0.88,2.00114905554334,2.00259191745346,0.719890162887419,0.719953917624169,0.719890242358376,0.7199544393799,0.719887701438437,0.719946810707166,0.687499999999984
2245.5,1.2,1.4,-0.88,2.00114474854214,2.00258441811497,0.719890081945596,0.719953659793805,0.719890156947064,0.719954177991924,0.719887680019026,0.719946597740602,0.687499999999984
2246,1.2,1.4,-0.88,2.00114045085716,2.00257693548392,0.719890003171504,0.719953403613368,0.719890073730003,0.719953918267433,0.719887660435238,0.719946386257194,0.687499999999984
2246.5,1.2,1.4,-0.88,2.00113616249584,2.00256946953683,0.719889926552875,0.719953149076696,0.719889992694864,0.719953660200227,0.719887642675827,0.719946176251251,0.687499999999984
2247,1.2,1.4,-0.88,2.00113188346548,2.00256202025016,0.719889852077544,0.71995289617765,0.719889913829364,0.719953403784123,0.719887626729864,0.719945967717115,0.687499999999984
2247.5,1.2,1.4,-0.88,2.00112761377316,2.00255458760039,0.71988977973336,0.719952644910103,0.719889837121263,0.719953149012957,0.719887612586328,0.719945760649137,0.687499999999985
2248,1.2,1.4,-0.88,2.00112335342579,2.00254717156398,0.719889709508222,0.719952395267937,0.719889762558363,0.719952895880579,0.719887600234269,0.719945555041633,0.687499999999985
2248.5,1.2,1.4,-0.88,2.00111910243009,2.00253977211736,0.719889641390078,0.719952147245078,0.719889690128511,0.719952644380862,0.719887589662806,0.719945350889056,0.687499999999985
2249,1.2,1.4,-0.88,2.0011148607926,2.00253238923695,0.719889575366907,0.719951900835437,0.719889619819596,0.719952394507691,0.719887580861046,0.719945148185732,0.687499999999985
2249.5,1.2,1.4,-0.88,2.00111062851967,2.00252502289917,0.719889511426735,0.719951656032967,0.719889551619548,0.719952146254972,0.719887573818164,0.719944946926118,0.687499999999985
2250,1.2,1.4,-0.88,2.00110640561748,2.00251767308041,0.719889449557641,0.719951412831622,0.719889485516343,0.719951899616626,0.719887568523404,0.71994474710461,0.687499999999986
2250.5,1.2,1.4,-0.88,2.00110219209202,2.00251033975705,0.719889389747729,0.719951171225385,0.719889421497998,0.719951654586595,0.719887564965993,0.719944548715673,0.687499999999986
2251,1.2,1.4,-0.88,2.00109798794911,2.00250302290545,0.719889331985174,0.719950931208254,0.719889359552575,0.719951411158834,0.719887563135305,0.719944351753772,0.687499999999986
2251.5,1.2,1.4,-0.88,2.00109379319438,2.00249572250197,0.719889276258123,0.719950692774231,0.719889299668171,0.719951169327318,0.719887563020461,0.719944156213344,0.687499999999986
2252,1.2,1.4,-0.88,2.00108960783329,2.00248843852295,0.719889222554882,0.71995045591735,0.719889241832936,0.719950929086037,0.719887564611122,0.719943962088894,0.687499999999986
2252.5,1.2,1.4,-0.88,2.00108543187112,2.00248117094472,0.719889170863675,0.719950220631664,0.719889186035054,0.719950690429001,0.719887567896457,0.719943769374961,0.687499999999987
2253,1.2,1.4,-0.88,2.00108126531299,2.00247391974359,0.719889121172867,0.719949986911226,0.719889132262755,0.719950453350235,0.719887572866097,0.719943578066022,0.687499999999987
2253.5,1.2,1.4,-0.88,2.00107710816382,2.00246668489585,0.719889073470793,0.719949754750133,0.71988908050431,0.719950217843783,0.719887579509411,0.719943388156682,0.687499999999987
2254,1.2,1.4,-0.88,2.00107296042837,2.00245946637781,0.719889027745876,0.719949524142465,0.719889030748033,0.719949983903705,0.719887587815992,0.719943199641424,0.687499999999987
2254.5,1.2,1.4,-0.88,2.00106882211124,2.00245226416573,0.719888983986565,0.719949295082348,0.719888982982279,0.719949751524076,0.719887597775415,0.719943012514859,0.687499999999987
2255,1.2,1.4,-0.88,2.00106469321684,2.00244507823588,0.719888942181354,0.719949067563909,0.719888937195447,0.719949520698993,0.71988760937731,0.719942826771569,0.687499999999988
2255.5,1.2,1.4,-0.88,2.00106057374942,2.00243790856452,0.719888902318768,0.719948841581295,0.719888893375975,0.719949291422564,0.71988762261129,0.719942642406137,0.687499999999988
2256,1.2,1.4,-0.88,2.00105646371305,2.00243075512788,0.719888864387393,0.719948617128677,0.719888851512346,0.719949063688919,0.719887637467104,0.719942459413213,0.687499999999988
2256.5,1.2,1.4,-0.88,2.00105236311164,2.0024236179022,0.719888828375827,0.719948394200241,0.719888811593081,0.719948837492203,0.719887653934399,0.719942277787444,0.687499999999988
2257,1.2,1.4,-0.88,2.00104827194894,2.0024164968637,0.719888794272747,0.719948172790172,0.719888773606746,0.719948612826577,0.719887672003041,0.719942097523422,0.687499999999988
2257.5,1.2,1.4,-0.88,2.00104419022852,2.00240939198858,0.719888762066824,0.719947952892704,0.719888737541945,0.719948389686221,0.719887691662709,0.719941918615893,0.687499999999989
2258,1.2,1.4,-0.88,2.00104011795379,2.00240230325305,0.719888731746843,0.71994773450205,0.719888703387329,0.719948168065329,0.719887712903459,0.719941741059449,0.687499999999989
2258.5,1.2,1.4,-0.88,2.001036055128,2.0023952306333,0.719888703301545,0.719947517612477,0.719888671131584,0.719947947958114,0.719887735714999,0.719941564848874,0.687499999999989
2259,1.2,1.4,-0.88,2.00103200175422,2.0023881741055,0.719888676719753,0.71994730221824,0.71988864076344,0.719947729358804,0.719887760087256,0.719941389978822,0.687499999999989
2259.5,1.2,1.4,-0.88,2.00102795783539,2.00238113364582,0.719888651990348,0.719947088313625,0.719888612271668,0.719947512261645,0.719887786010288,0.719941216444049,0.687499999999989
2260,1.2,1.4,-0.88,2.00102392337425,2.00237410923043,0.719888629102242,0.719946875892927,0.719888585645084,0.7199472966609,0.719887813474121,0.719941044239277,0.687499999999989
2260.5,1.2,1.4,-0.88,2.00101989837341,2.00236710083547,0.719888608044351,0.719946664950468,0.719888560872537,0.719947082550846,0.719887842468678,0.719940873359294,0.68749999999999
2261,1.2,1.4,-0.88,2.00101588283531,2.00236010843708,0.719888588805691,0.719946455480582,0.719888537942924,0.719946869925781,0.71988787298417,0.719940703798884,0.68749999999999
2261.5,1.2,1.4,-0.88,2.00101187676222,2.00235313201141,0.719888571375247,0.71994624747761,0.719888516845178,0.719946658780015,0.719887905010541,0.719940535552806,0.68749999999999
2262,1.2,1.4,-0.88,2.00100788015628,2.00234617153457,0.719888555742121,0.71994604093592,0.719888497568276,0.719946449107877,0.719887938538105,0.719940368615879,0.68749999999999
2262.5,1.2,1.4,-0.88,2.00100389301943,2.00233922698268,0.719888541895422,0.719945835849892,0.719888480101235,0.719946240903712,0.71988797355706,0.719940202982922,0.68749999999999
2263,1.2,1.4,-0.88,2.0009999153535,2.00233229833186,0.719888529824281,0.719945632213927,0.719888464433113,0.719946034161881,0.719888010057573,0.71994003864879,0.68749999999999
2263.5,1.2,1.4,-0.88,2.00099594716014,2.00232538555819,0.719888519517875,0.71994543002244,0.719888450553005,0.719945828876763,0.719888048029866,0.719939875608334,0.68749999999999
2264,1.2,1.4,-0.88,2.00099198844085,2.00231848863778,0.719888510965456,0.719945229269858,0.71988843845005,0.719945625042751,0.719888087464359,0.719939713856404,0.68749999999999
2264.5,1.2,1.4,-0.88,2.00098803919698,2.0023116075467,0.719888504156285,0.719945029950626,0.719888428113427,0.719945422654256,0.719888128351364,0.719939553387888,0.687499999999991
2265,1.2,1.4,-0.88,2.00098409942973,2.00230474226105,0.719888499079662,0.719944832059204,0.719888419532354,0.719945221705703,0.719888170681233,0.719939394197667,0.687499999999991
2265.5,1.2,1.4,-0.88,2.00098016914014,2.00229789275688,0.719888495724947,0.719944635590086,0.71988841269609,0.719945022191536,0.719888214444446,0.719939236280721,0.687499999999991
2266,1.2,1.4,-0.88,2.00097624832911,2.00229105901027,0.719888494081507,0.719944440537749,0.719888407593933,0.719944824106215,0.719888259631366,0.719939079631899,0.687499999999991
2266.5,1.2,1.4,-0.88,2.00097233699738,2.00228424099728,0.719888494138803,0.719944246896711,0.719888404215223,0.719944627444214,0.71988830623264,0.719938924246182,0.687499999999991
2267,1.2,1.4,-0.88,2.00096843514555,2.00227743869396,0.719888495886282,0.719944054661504,0.71988840254934,0.719944432200025,0.719888354238714,0.719938770118545,0.687499999999991
2267.5,1.2,1.4,-0.88,2.00096454277407,2.00227065207634,0.719888499313434,0.71994386382667,0.719888402585698,0.719944238368156,0.719888403640082,0.719938617243962,0.687499999999991
2268,1.2,1.4,-0.88,2.00096065988325,2.00226388112049,0.719888504409839,0.71994367438676,0.719888404313758,0.71994404594313,0.719888454427515,0.719938465617377,0.687499999999992
2268.5,1.2,1.4,-0.88,2.00095678647324,2.00225712580242,0.719888511165068,0.719943486336355,0.719888407723019,0.719943854919487,0.719888506591582,0.719938315233829,0.687499999999992
2269,1.2,1.4,-0.88,2.00095292254406,2.00225038609818,0.71988851956873,0.719943299670043,0.719888412803015,0.719943665291781,0.719888560122898,0.719938166088322,0.687499999999992
2269.5,1.2,1.4,-0.88,2.00094906809557,2.00224366198378,0.719888529610526,0.719943114382432,0.719888419543326,0.719943477054585,0.719888615012353,0.719938018175892,0.687499999999992
2270,1.2,1.4,-0.88,2.00094522312751,2.00223695343525,0.719888541280128,0.719942930468154,0.719888427933567,0.719943290202487,0.719888671250554,0.719937871491635,0.687499999999992
2270.5,1.2,1.4,-0.88,2.00094138763945,2.0022302604286,0.719888554567297,0.719942747921833,0.719888437963395,0.719943104730089,0.719888728828388,0.719937726030552,0.687499999999992
2271,1.2,1.4,-0.88,2.00093756163084,2.00222358293985,0.719888569461802,0.719942566738129,0.719888449622502,0.71994292063201,0.719888787736619,0.719937581787736,0.687499999999992
2271.5,1.2,1.4,-0.88,2.00093374510099,2.00221692094499,0.719888585953464,0.71994238691171,0.719888462900623,0.719942737902886,0.719888847966127,0.719937438758284,0.687499999999992
2272,1.2,1.4,-0.88,2.00092993804906,2.00221027442003,0.719888604032146,0.719942208437264,0.71988847778753,0.719942556537367,0.719888909507828,0.719937296937313,0.687499999999992
2272.5,1.2,1.4,-0.88,2.00092614047407,2.00220364334098,0.719888623687748,0.719942031309501,0.719888494273034,0.719942376530121,0.719888972352673,0.719937156319978,0.687499999999992
2273,1.2,1.4,-0.88,2.00092235237491,2.00219702768383,0.719888644910225,0.719941855523119,0.719888512346991,0.719942197875828,0.719889036491722,0.719937016901334,0.687499999999992
2273.5,1.2,1.4,-0.88,2.00091857375033,2.00219042742456,0.71988866768952,0.719941681072863,0.719888531999285,0.719942020569187,0.719889101915833,0.719936878676592,0.687499999999992
2274,1.2,1.4,-0.88,2.00091480459895,2.00218384253917,0.719888692015644,0.719941507953484,0.719888553219844,0.719941844604911,0.71988916861606,0.71993674164093,0.687499999999993
2274.5,1.2,1.4,-0.88,2.00091104491925,2.00217727300365,0.719888717878686,0.71994133615973,0.719888575998638,0.71994166997773,0.719889236583644,0.719936605789461,0.687499999999993
2275,1.2,1.4,-0.88,2.00090729470956,2.00217071879397,0.719888745268717,0.719941165686396,0.71988860032567,0.719941496682387,0.719889305809617,0.719936471117451,0.687499999999993
2275.5,1.2,1.4,-0.88,2.00090355396811,2.00216417988612,0.719888774175862,0.719940996528275,0.719888626190985,0.719941324713644,0.719889376285123,0.719936337620105,0.687499999999993
2276,1.2,1.4,-0.88,2.00089982269298,2.00215765625607,0.719888804590283,0.719940828680164,0.719888653584664,0.719941154066276,0.719889448001338,0.719936205292587,0.687499999999993
2276.5,1.2,1.4,-0.88,2.00089610088211,2.00215114787981,0.719888836502199,0.7199406621369,0.719888682496827,0.719940984735073,0.719889520949547,0.719936074130192,0.687499999999993
2277,1.2,1.4,-0.88,2.00089238853332,2.0021446547333,0.719888869901844,0.719940496893317,0.719888712917632,0.719940816714842,0.719889595120981,0.719935944128147,0.687499999999993
2277.5,1.2,1.4,-0.88,2.0008886856443,2.00213817679252,0.71988890477949,0.719940332944283,0.719888744837274,0.719940650000406,0.719889670506904,0.719935815281766,0.687499999999993
2278,1.2,1.4,-0.88,2.0008849922126,2.00213171403344,0.719888941125481,0.719940170284655,0.71988877824599,0.719940484586602,0.719889747098762,0.71993568758627,0.687499999999993
2278.5,1.2,1.4,-0.88,2.00088130823566,2.00212526643202,0.719888978930161,0.719940008909322,0.719888813134053,0.71994032046828,0.719889824887866,0.719935561036972,0.687499999999993
2279,1.2,1.4,-0.88,2.00087763371078,2.00211883396424,0.719889018183908,0.719939848813192,0.71988884949177,0.719940157640311,0.719889903865561,0.719935435629211,0.687499999999993
2279.5,1.2,1.4,-0.88,2.00087396863513,2.00211241660606,0.719889058877173,0.719939689991171,0.71988888730949,0.719939996097577,0.719889984023372,0.719935311358261,0.687499999999993
2280,1.2,1.4,-0.88,2.00087031300577,2.00210601433345,0.719889101000422,0.719939532438204,0.719888926577599,0.719939835834975,0.719890065352769,0.719935188219521,0.687499999999993
2280.5,1.2,1.4,-0.88,2.00086666681962,2.00209962712237,0.719889144544158,0.719939376149232,0.719888967286521,0.719939676847419,0.719890147845245,0.719935066208316,0.687499999999994
2281,1.2,1.4,-0.88,2.00086303007348,2.0020932549488,0.719889189498919,0.719939221119214,0.719889009426714,0.719939519129839,0.71989023149232,0.719934945320007,0.687499999999994
2281.5,1.2,1.4,-0.88,2.00085940276404,2.00208689778869,0.719889235855292,0.71993906734313,0.719889052988677,0.719939362677177,0.719890316285612,0.719934825549979,0.687499999999994
2282,1.2,1.4,-0.88,2.00085578488784,2.00208055561801,0.719889283603884,0.719938914815975,0.719889097962945,0.719939207484393,0.719890402216689,0.719934706893647,0.687499999999994
2282.5,1.2,1.4,-0.88,2.00085217644132,2.00207422841273,0.719889332735369,0.719938763532749,0.719889144340089,0.719939053546459,0.719890489277289,0.719934589346386,0.687499999999994
2283,1.2,1.4,-0.88,2.00084857742079,2.0020679161488,0.719889383240422,0.719938613488477,0.71988919211072,0.719938900858365,0.719890577459021,0.719934472903636,0.687499999999994
2283.5,1.2,1.4,-0.88,2.00084498782244,2.00206161880221,0.719889435109784,0.719938464678201,0.719889241265485,0.719938749415115,0.719890666753665,0.719934357560861,0.687499999999994
2284,1.2,1.4,-0.88,2.00084140764236,2.00205533634891,0.719889488334196,0.719938317096962,0.719889291795065,0.719938599211726,0.719890757152868,0.719934243313458,0.687499999999994
2284.5,1.2,1.4,-0.88,2.00083783687649,2.00204906876488,0.719889542904504,0.719938170739837,0.719889343690183,0.719938450243234,0.719890848648611,0.719934130156947,0.687499999999994
2285,1.2,1.4,-0.88,2.00083427552067,2.00204281602608,0.719889598811494,0.719938025601895,0.719889396941593,0.719938302504684,0.719890941232494,0.719934018086748,0.687499999999994
2285.5,1.2,1.4,-0.88,2.00083072357062,2.00203657810848,0.719889656046078,0.71993788167825,0.719889451540091,0.719938155991143,0.719891034896535,0.719933907098434,0.687499999999994
2286,1.2,1.4,-0.88,2.00082718102195,2.00203035498805,0.719889714599146,0.71993773896399,0.719889507476506,0.719938010697685,0.71989112963253,0.719933797187417,0.687499999999994
2286.5,1.2,1.4,-0.88,2.00082364787015,2.00202414664078,0.719889774461654,0.719937597454259,0.719889564741704,0.719937866619405,0.719891225432449,0.719933688349294,0.687499999999994
2287,1.2,1.4,-0.88,2.00082012411059,2.00201795304262,0.719889835624593,0.719937457144194,0.71988962332659,0.719937723751412,0.719891322288279,0.719933580579591,0.687499999999994
2287.5,1.2,1.4,-0.88,2.00081660973852,2.00201177416958,0.719889898078966,0.719937318028938,0.719889683222101,0.719937582088825,0.719891420191939,0.7199334738738,0.687499999999995
2288,1.2,1.4,-0.88,2.00081310474911,2.00200560999761,0.719889961815843,0.719937180103672,0.719889744419215,0.719937441626782,0.719891519135524,0.719933368227536,0.687499999999995
2288.5,1.2,1.4,-0.88,2.00080960913738,2.0019994605027,0.71989002682631,0.719937043363578,0.719889806908944,0.719937302360435,0.719891619111063,0.719933263636372,0.687499999999995
2289,1.2,1.4,-0.88,2.00080612289826,2.00199332566085,0.7198900931015,0.719936907803845,0.719889870682335,0.719937164284948,0.719891720110676,0.71993316009585,0.687499999999995
2289.5,1.2,1.4,-0.88,2.00080264602656,2.00198720544803,0.719890160632559,0.719936773419697,0.719889935730471,0.719937027395504,0.719891822126416,0.719933057601629,0.687499999999995
2290,1.2,1.4,-0.88,2.00079917851699,2.00198109984024,0.719890229410719,0.719936640206358,0.719890002044475,0.719936891687298,0.719891925150588,0.719932956149302,0.687499999999995
2290.5,1.2,1.4,-0.88,2.00079572036413,2.00197500881347,0.719890299427171,0.719936508159064,0.719890069615499,0.719936757155537,0.719892029175187,0.719932855734486,0.687499999999995
2291,1.2,1.4,-0.88,2.00079227156249,2.00196893234372,0.719890370673224,0.719936377273081,0.719890138434736,0.719936623795448,0.719892134192621,0.719932756352857,0.687499999999995
